fila_limpia,conjunto
163969,train
163970,train
163971,train
163972,test
163973,validacion
163974,train
163975,train
163976,validacion
163977,train
163978,train
163979,train
163980,train
163981,train
163982,train
163983,train
163984,train
163985,test
163986,train
163987,train
163988,train
163989,validacion
163990,validacion
163991,train
163992,validacion
163993,train
163994,train
163995,train
163996,train
163997,train
163998,test
163999,train
164000,train
164001,validacion
164002,test
164003,train
164004,test
164005,train
164006,train
164007,test
164008,train
164009,test
164010,train
164011,train
164012,train
164013,test
164014,train
164015,validacion
164016,train
164017,train
164018,train
164019,train
164020,train
164021,train
164022,test
164023,train
164024,test
164025,train
164026,train
164027,train
164028,train
164029,train
164030,train
164031,train
164032,train
164033,train
164034,test
164035,train
164036,train
164037,validacion
164038,train
164039,train
164040,train
164041,train
164042,train
164043,train
164044,train
164045,train
164046,train
164047,train
164048,train
164049,train
164050,train
164051,train
164052,train
164053,train
164054,test
164055,train
164056,train
164057,train
164058,train
164059,train
164060,test
164061,train
164062,train
164063,train
164064,train
164065,validacion
164066,train
164067,train
164068,train
164069,train
164070,train
164071,train
164072,train
164073,train
164074,train
164075,test
164076,train
164077,validacion
164078,train
164079,train
164080,train
164081,train
164082,test
164083,train
164084,train
164085,validacion
164086,test
164087,train
164088,train
164089,validacion
164090,validacion
164091,validacion
164092,train
164093,validacion
164094,train
164095,test
164096,validacion
164097,train
164098,test
164099,train
164100,train
164101,train
164102,train
164103,train
164104,train
164105,train
164106,train
164107,train
164108,train
164109,train
164110,train
164111,train
164112,train
164113,train
164114,train
164115,train
164116,train
164117,validacion
164118,train
164119,train
164120,train
164121,train
164122,validacion
164123,train
164124,train
164125,train
164126,train
164127,test
164128,train
164129,train
164130,train
164131,train
164132,test
164133,validacion
164134,train
164135,train
164136,train
164137,train
164138,train
164139,train
164140,train
164141,train
164142,test
164143,test
164144,train
164145,train
164146,test
164147,test
164148,train
164149,train
164150,validacion
164151,train
164152,train
164153,validacion
164154,train
164155,test
164156,train
164157,validacion
164158,train
164159,test
164160,test
164161,train
164162,validacion
164163,train
164164,train
164165,train
164166,train
164167,train
164168,test
164169,test
164170,test
164171,train
164172,validacion
164173,train
164174,train
164175,test
164176,train
164177,validacion
164178,train
164179,train
164180,validacion
164181,train
164182,test
164183,train
164184,train
164185,train
164186,train
164187,train
164188,train
164189,train
164190,test
164191,test
164192,train
164193,validacion
164194,train
164195,train
164196,train
164197,train
164198,train
164199,train
164200,validacion
164201,validacion
164202,validacion
164203,test
164204,validacion
164205,train
164206,train
164207,train
164208,train
164209,train
164210,train
164211,train
164212,train
164213,train
164214,train
164215,train
164216,train
164217,validacion
164218,train
164219,test
164220,train
164221,train
164222,test
164223,test
164224,train
164225,train
164226,train
164227,test
164228,train
164229,train
164230,train
164231,validacion
164232,validacion
164233,train
164234,train
164235,test
164236,train
164237,train
164238,train
164239,train
164240,test
164241,train
164242,train
164243,test
164244,train
164245,validacion
164246,train
164247,train
164248,train
164249,train
164250,train
164251,train
164252,train
164253,test
164254,train
164255,train
164256,train
164257,train
164258,train
164259,validacion
164260,train
164261,train
164262,train
164263,train
164264,test
164265,train
164266,train
164267,validacion
164268,validacion
164269,train
164270,train
164271,validacion
164272,test
164273,train
164274,train
164275,train
164276,train
164277,train
164278,train
164279,test
164280,train
164281,test
164282,train
164283,validacion
164284,train
164285,test
164286,train
164287,train
164288,train
164289,validacion
164290,validacion
164291,train
164292,train
164293,validacion
164294,test
164295,train
164296,test
164297,train
164298,train
164299,validacion
164300,train
164301,test
164302,train
164303,test
164304,validacion
164305,test
164306,train
164307,validacion
164308,train
164309,train
164310,train
164311,train
164312,train
164313,train
164314,validacion
164315,train
164316,train
164317,train
164318,train
164319,validacion
164320,train
164321,test
164322,train
164323,validacion
164324,test
164325,validacion
164326,validacion
164327,train
164328,train
164329,train
164330,train
164331,validacion
164332,train
164333,train
164334,validacion
164335,validacion
164336,train
164337,train
164338,validacion
164339,train
164340,train
164341,train
164342,train
164343,train
164344,train
164345,train
164346,train
164347,train
164348,validacion
164349,train
164350,validacion
164351,train
164352,train
164353,train
164354,train
164355,train
164356,train
164357,train
164358,train
164359,train
164360,test
164361,validacion
164362,train
164363,train
164364,train
164365,train
164366,test
164367,validacion
164368,train
164369,test
164370,train
164371,validacion
164372,validacion
164373,validacion
164374,train
164375,validacion
164376,train
164377,train
164378,validacion
164379,validacion
164380,train
164381,train
164382,test
164383,test
164384,train
164385,test
164386,train
164387,train
164388,train
164389,test
164390,train
164391,train
164392,train
164393,validacion
164394,train
164395,train
164396,train
164397,train
164398,train
164399,train
164400,train
164401,train
164402,train
164403,train
164404,train
164405,train
164406,test
164407,train
164408,validacion
164409,train
164410,validacion
164411,train
164412,test
164413,train
164414,validacion
164415,train
164416,train
164417,train
164418,train
164419,validacion
164420,validacion
164421,validacion
164422,train
164423,train
164424,train
164425,train
164426,train
164427,train
164428,train
164429,train
164430,train
164431,train
164432,validacion
164433,test
164434,train
164435,validacion
164436,train
164437,train
164438,test
164439,train
164440,train
164441,validacion
164442,train
164443,train
164444,validacion
164445,train
164446,test
164447,train
164448,train
164449,test
164450,train
164451,train
164452,train
164453,train
164454,train
164455,train
164456,validacion
164457,train
164458,train
164459,validacion
164460,train
164461,validacion
164462,train
164463,test
164464,validacion
164465,train
164466,train
164467,train
164468,test
164469,train
164470,validacion
164471,train
164472,test
164473,validacion
164474,train
164475,train
164476,validacion
164477,train
164478,train
164479,validacion
164480,train
164481,test
164482,train
164483,train
164484,train
164485,train
164486,train
164487,train
164488,train
164489,train
164490,train
164491,train
164492,train
164493,train
164494,train
164495,test
164496,train
164497,train
164498,validacion
164499,train
164500,train
164501,train
164502,test
164503,train
164504,train
164505,train
164506,train
164507,validacion
164508,train
164509,test
164510,train
164511,train
164512,train
164513,validacion
164514,train
164515,train
164516,train
164517,train
164518,validacion
164519,train
164520,train
164521,test
164522,train
164523,train
164524,test
164525,train
164526,test
164527,train
164528,train
164529,train
164530,test
164531,train
164532,train
164533,train
164534,train
164535,validacion
164536,train
164537,train
164538,train
164539,test
164540,train
164541,train
164542,train
164543,train
164544,train
164545,train
164546,train
164547,train
164548,train
164549,train
164550,validacion
164551,train
164552,validacion
164553,validacion
164554,train
164555,train
164556,validacion
164557,train
164558,train
164559,train
164560,train
164561,validacion
164562,train
164563,validacion
164564,train
164565,validacion
164566,train
164567,train
164568,train
164569,test
164570,test
164571,validacion
164572,train
164573,train
164574,train
164575,train
164576,train
164577,train
164578,test
164579,train
164580,train
164581,train
164582,train
164583,train
164584,train
164585,train
164586,train
164587,validacion
164588,validacion
164589,train
164590,test
164591,train
164592,train
164593,train
164594,validacion
164595,validacion
164596,test
164597,train
164598,test
164599,train
164600,validacion
164601,test
164602,train
164603,validacion
164604,train
164605,train
164606,train
164607,test
164608,train
164609,validacion
164610,train
164611,train
164612,train
164613,train
164614,train
164615,validacion
164616,validacion
164617,test
164618,test
164619,train
164620,test
164621,test
164622,train
164623,train
164624,train
164625,test
164626,train
164627,test
164628,train
164629,validacion
164630,train
164631,validacion
164632,test
164633,test
164634,train
164635,train
164636,train
164637,train
